2.0000000000000000e-03	2.5219240188598633e+00	1.5279623985290527e+01	4.8397421836853027e+00	-7.1654516458511353e-01	1.7685627937316895e-01	3.4912854433059692e-02	
6.0000000000000001e-03	2.4839367866516113e+00	1.5114374160766602e+01	4.8538732528686523e+00	-7.1301233768463135e-01	1.7657548189163208e-01	3.8313660770654678e-02	
1.0999999999999999e-02	2.4214789867401123e+00	1.5202258110046387e+01	4.8037037849426270e+00	-7.0927792787551880e-01	1.7256747186183929e-01	3.5025656223297119e-02	
1.6000000000000000e-02	2.5472104549407959e+00	1.4993851661682129e+01	4.9784817695617676e+00	-7.0615792274475098e-01	1.7311947047710419e-01	3.6494459956884384e-02	
2.5000000000000001e-02	2.5408265590667725e+00	1.4980617523193359e+01	4.7943725585937500e+00	-7.0135313272476196e-01	1.6914987564086914e-01	3.7608060985803604e-02	
2.9999999999999999e-02	2.3542213439941406e+00	1.4986612319946289e+01	4.8661804199218750e+00	-6.9625312089920044e-01	1.6709066927433014e-01	3.7113659083843231e-02	
3.5000000000000003e-02	2.3825607299804688e+00	1.4856815338134766e+01	4.6998701095581055e+00	-6.9714832305908203e-01	1.6711947321891785e-01	3.9580862969160080e-02	
4.0000000000000001e-02	2.3076612949371338e+00	1.4764233589172363e+01	4.6288104057312012e+00	-6.9426828622817993e-01	1.6348105669021606e-01	4.0528863668441772e-02	
4.4999999999999998e-02	2.3516581058502197e+00	1.4713641166687012e+01	4.6965098381042480e+00	-6.9178670644760132e-01	1.6293145716190338e-01	4.0238466113805771e-02	
5.0000000000000003e-02	2.4107365608215332e+00	1.4637421607971191e+01	4.6660203933715820e+00	-6.8749308586120605e-01	1.5820105373859406e-01	3.9220862090587616e-02	
5.5000000000000000e-02	2.0989186763763428e+00	1.4643335342407227e+01	4.5484776496887207e+00	-6.8568110466003418e-01	1.5919946134090424e-01	3.9463263005018234e-02	
5.9999999999999998e-02	2.1485121250152588e+00	1.4467530250549316e+01	4.6708011627197266e+00	-6.8444031476974487e-01	1.6038265824317932e-01	3.8628060370683670e-02	
6.4000000000000001e-02	2.2810308933258057e+00	1.4635679244995117e+01	4.7124748229980469e+00	-6.8060511350631714e-01	1.5578904747962952e-01	3.7200059741735458e-02	
6.9000000000000006e-02	2.3669893741607666e+00	1.4522025108337402e+01	4.5261960029602051e+00	-6.7843306064605713e-01	1.5872664749622345e-01	3.8335260003805161e-02	
7.3999999999999996e-02	2.3821766376495361e+00	1.4489629745483398e+01	4.5909481048583984e+00	-6.7732667922973633e-01	1.5901225805282593e-01	3.2817654311656952e-02	
7.9000000000000001e-02	2.3775300979614258e+00	1.4556906700134277e+01	4.5887112617492676e+00	-6.7303305864334106e-01	1.5619945526123047e-01	3.7442460656166077e-02	
8.4000000000000005e-02	2.3346948623657227e+00	1.4390576362609863e+01	4.5794858932495117e+00	-6.7328268289566040e-01	1.6128505766391754e-01	3.1838450580835342e-02	
8.8999999999999996e-02	2.2322628498077393e+00	1.4324658393859863e+01	4.4853768348693848e+00	-6.7311465740203857e-01	1.6258105635643005e-01	3.5493656992912292e-02	
9.5000000000000001e-02	2.2538244724273682e+00	1.4374040603637695e+01	4.4895143508911133e+00	-6.7205870151519775e-01	1.6195465624332428e-01	3.4440055489540100e-02	
1.0000000000000001e-01	2.2033474445343018e+00	1.4351437568664551e+01	4.3763589859008789e+00	-6.7062824964523315e-01	1.6288106143474579e-01	3.1084850430488586e-02	
1.0400000000000000e-01	2.2227876186370850e+00	1.4391930580139160e+01	4.3799400329589844e+00	-6.6907066106796265e-01	1.6038505733013153e-01	3.3163253217935562e-02	
1.0900000000000000e-01	2.3634757995605469e+00	1.4201633453369141e+01	4.5003719329833984e+00	-6.7066907882690430e-01	1.5802344679832458e-01	3.7293661385774612e-02	
1.1400000000000000e-01	2.2547459602355957e+00	1.4322464942932129e+01	4.4798183441162109e+00	-6.6700905561447144e-01	1.5827785432338715e-01	3.6182459443807602e-02	
1.1899999999999999e-01	2.2452707290649414e+00	1.4313176155090332e+01	4.5443882942199707e+00	-6.6719388961791992e-01	1.5825864672660828e-01	3.3604852855205536e-02	
1.2400000000000000e-01	2.2581636905670166e+00	1.4420969963073730e+01	4.4672613143920898e+00	-6.6945946216583252e-01	1.5760105848312378e-01	3.6976858973503113e-02	
1.2900000000000000e-01	2.1415233612060547e+00	1.4386909484863281e+01	4.6037831306457520e+00	-6.6851145029067993e-01	1.6194505989551544e-01	2.9589647427201271e-02	
1.3400000000000001e-01	2.3482980728149414e+00	1.4463968276977539e+01	4.7260589599609375e+00	-6.6872507333755493e-01	1.6115786135196686e-01	2.9932847246527672e-02	
1.3900000000000001e-01	2.3150820732116699e+00	1.4458045959472656e+01	4.7180137634277344e+00	-6.7039304971694946e-01	1.6546346247196198e-01	3.3307254314422607e-02	
1.4299999999999999e-01	2.3039460182189941e+00	1.4467626571655273e+01	4.6456203460693359e+00	-6.6912585496902466e-01	1.6603226959705353e-01	3.0777649953961372e-02	
1.4799999999999999e-01	2.5074760913848877e+00	1.4545357704162598e+01	4.8279051780700684e+00	-6.7191469669342041e-01	1.6405466198921204e-01	2.8279244899749756e-02	
1.5300000000000000e-01	2.5034534931182861e+00	1.4515055656433105e+01	4.6885032653808594e+00	-6.7083704471588135e-01	1.6930347681045532e-01	2.7748843654990196e-02	
1.5800000000000000e-01	2.4279782772064209e+00	1.4540985107421875e+01	4.8489294052124023e+00	-6.7071706056594849e-01	1.7148987948894501e-01	2.4861639365553856e-02	
1.6300000000000001e-01	2.4017031192779541e+00	1.4570365905761719e+01	4.8761453628540039e+00	-6.6867226362228394e-01	1.7348188161849976e-01	2.0160032436251640e-02	
1.6800000000000001e-01	2.5214920043945312e+00	1.4471269607543945e+01	4.7227754592895508e+00	-6.6690826416015625e-01	1.7710828781127930e-01	1.9226429983973503e-02	
1.7299999999999999e-01	2.4898407459259033e+00	1.4557343482971191e+01	4.7297549247741699e+00	-6.6769784688949585e-01	1.7757628858089447e-01	1.6387226060032845e-02	
1.7899999999999999e-01	2.5879528522491455e+00	1.4484440803527832e+01	4.7964267730712891e+00	-6.6652667522430420e-01	1.7900188267230988e-01	1.4995223842561245e-02	
1.8400000000000000e-01	2.5199751853942871e+00	1.4410549163818359e+01	4.6986413002014160e+00	-6.6663467884063721e-01	1.8111628293991089e-01	1.5072024427354336e-02	
1.8800000000000000e-01	2.5999624729156494e+00	1.4455265998840332e+01	4.7525162696838379e+00	-6.6494983434677124e-01	1.8402749300003052e-01	1.1205618269741535e-02	
1.9300000000000000e-01	2.7068300247192383e+00	1.4401122093200684e+01	4.7791852951049805e+00	-6.6460186243057251e-01	1.8308429419994354e-01	1.1637618765234947e-02	
1.9800000000000001e-01	2.6672778129577637e+00	1.4254222869873047e+01	4.7694892883300781e+00	-6.6347146034240723e-01	1.8845550715923309e-01	8.3352131769061089e-03	
2.0300000000000001e-01	2.7210762500762939e+00	1.4401525497436523e+01	4.8499183654785156e+00	-6.5984266996383667e-01	1.9142191112041473e-01	1.0197616182267666e-02	
2.0799999999999999e-01	2.7197706699371338e+00	1.4562681198120117e+01	4.8493323326110840e+00	-6.5719544887542725e-01	1.9278511404991150e-01	1.0668016970157623e-02	
2.1299999999999999e-01	2.7393739223480225e+00	1.4423000335693359e+01	4.8335213661193848e+00	-6.5455305576324463e-01	1.9128510355949402e-01	7.0800114190205932e-04	
2.1800000000000000e-01	2.7031626701354980e+00	1.4391345024108887e+01	4.9299821853637695e+00	-6.5523701906204224e-01	1.9468110799789429e-01	1.2168019311502576e-03	
2.2300000000000000e-01	2.5718634128570557e+00	1.4431616783142090e+01	4.7947278022766113e+00	-6.5448582172393799e-01	1.9765231013298035e-01	2.2248036693781614e-03	
2.2700000000000001e-01	2.7302539348602295e+00	1.4497410774230957e+01	4.9641585350036621e+00	-6.5082341432571411e-01	1.9470031559467316e-01	-1.7616028198972344e-03	
2.3200000000000001e-01	2.6993036270141602e+00	1.4447384834289551e+01	4.9659633636474609e+00	-6.5179544687271118e-01	1.9857391715049744e-01	-1.7712027765810490e-03	
2.3699999999999999e-01	2.8102796077728271e+00	1.4396225929260254e+01	4.9412717819213867e+00	-6.4938825368881226e-01	1.9673551619052887e-01	-2.3832037113606930e-03	
2.4199999999999999e-01	2.7303116321563721e+00	1.4351552963256836e+01	5.0884399414062500e+00	-6.4527940750122070e-01	2.0151391625404358e-01	-5.1528080366551876e-03	
2.4700000000000000e-01	2.7752013206481934e+00	1.4541133880615234e+01	5.0596017837524414e+00	-6.4482581615447998e-01	2.0299232006072998e-01	-4.5672073028981686e-03	
2.5200000000000000e-01	2.8104524612426758e+00	1.4399912834167480e+01	5.1530003547668457e+00	-6.4081543684005737e-01	2.0678673684597015e-01	-1.0533616878092289e-02	
2.5700000000000001e-01	2.8782286643981934e+00	1.4245126724243164e+01	5.1611986160278320e+00	-6.3959622383117676e-01	2.0457392930984497e-01	-1.2405619956552982e-02	
2.6200000000000001e-01	2.8951053619384766e+00	1.4353347778320312e+01	5.3125042915344238e+00	-6.3418179750442505e-01	2.0833472907543182e-01	-1.1532018892467022e-02	
2.6700000000000002e-01	2.9289839267730713e+00	1.4274104118347168e+01	5.2402834892272949e+00	-6.3211059570312500e-01	2.0744913816452026e-01	-1.3996822759509087e-02	
2.7200000000000002e-01	2.9583215713500977e+00	1.4395092964172363e+01	5.4066038131713867e+00	-6.2855619192123413e-01	2.1006754040718079e-01	-1.4481622725725174e-02	
2.7700000000000002e-01	2.8988685607910156e+00	1.4153336524963379e+01	5.4029173851013184e+00	-6.2550580501556396e-01	2.1112114191055298e-01	-1.6612825915217400e-02	
2.8199999999999997e-01	2.8834030628204346e+00	1.4292286872863770e+01	5.5236182212829590e+00	-6.2212181091308594e-01	2.1284914016723633e-01	-1.6569625586271286e-02	
2.8699999999999998e-01	3.0321743488311768e+00	1.4106579780578613e+01	5.2811698913574219e+00	-6.1798655986785889e-01	2.1252994239330292e-01	-2.0191231742501259e-02	
2.9199999999999998e-01	3.0492529869079590e+00	1.4157036781311035e+01	5.4573974609375000e+00	-6.1468660831451416e-01	2.1215313673019409e-01	-2.1902434527873993e-02	
2.9699999999999999e-01	3.1496977806091309e+00	1.4190838813781738e+01	5.5339193344116211e+00	-6.0952895879745483e-01	2.1408274769783020e-01	-2.5377640500664711e-02	
3.0199999999999999e-01	3.1753971576690674e+00	1.4170515060424805e+01	5.5458040237426758e+00	-6.0423219203948975e-01	2.1281793713569641e-01	-2.8015244752168655e-02	
3.0700000000000000e-01	2.9660687446594238e+00	1.3851828575134277e+01	5.5640249252319336e+00	-6.0206013917922974e-01	2.1801394224166870e-01	-3.0328849330544472e-02	
3.1100000000000000e-01	3.0546960830688477e+00	1.3951308250427246e+01	5.5914235115051270e+00	-5.9705853462219238e-01	2.1704435348510742e-01	-2.6006441563367844e-02	
3.1600000000000000e-01	3.0412945747375488e+00	1.3974881172180176e+01	5.5443449020385742e+00	-5.9518414735794067e-01	2.1898354589939117e-01	-3.2301653176546097e-02	
3.2100000000000001e-01	3.1113936901092529e+00	1.3775993347167969e+01	5.6702780723571777e+00	-5.8857691287994385e-01	2.2029875218868256e-01	-3.3981654793024063e-02	
3.2600000000000001e-01	3.1476626396179199e+00	1.3702011108398438e+01	5.6889019012451172e+00	-5.8839213848114014e-01	2.2008034586906433e-01	-3.6249656230211258e-02	
3.3100000000000002e-01	2.9989199638366699e+00	1.3717183113098145e+01	5.6666393280029297e+00	-5.7943534851074219e-01	2.2116754949092865e-01	-3.7413660436868668e-02	
3.3600000000000002e-01	3.1087250709533691e+00	1.3599338531494141e+01	5.5499320030212402e+00	-5.7888573408126831e-01	2.2106675803661346e-01	-3.7401661276817322e-02	
3.4100000000000003e-01	3.1127090454101562e+00	1.3620203971862793e+01	5.4922165870666504e+00	-5.7566732168197632e-01	2.1993155777454376e-01	-4.1479267179965973e-02	
3.4599999999999997e-01	3.1438899040222168e+00	1.3570658683776855e+01	5.6943354606628418e+00	-5.6720972061157227e-01	2.1956674754619598e-01	-4.1851267218589783e-02	
3.5099999999999998e-01	3.2798163890838623e+00	1.3165931701660156e+01	5.6679162979125977e+00	-5.6396973133087158e-01	2.1690994501113892e-01	-4.5972075313329697e-02	
3.5599999999999998e-01	3.2560276985168457e+00	1.3168144226074219e+01	5.5434999465942383e+00	-5.6079930067062378e-01	2.2189715504646301e-01	-4.4637672603130341e-02	
3.6099999999999999e-01	3.3760468959808350e+00	1.3216255187988281e+01	5.5686712265014648e+00	-5.5600166320800781e-01	2.2370915114879608e-01	-4.8559278249740601e-02	
3.6599999999999999e-01	3.2129812240600586e+00	1.3293803215026855e+01	5.3460087776184082e+00	-5.5870890617370605e-01	2.2075715661048889e-01	-5.7772893458604813e-02	
