3.0000000000000001e-03	-8.7740302085876465e-01	1.4545223712921143e+00	-2.0578978061676025e+00	-1.7202506959438324e-01	-3.8904063403606415e-03	2.7943485975265503e-01	
8.0000000000000002e-03	-8.6599820852279663e-01	1.3465940952301025e+00	-2.0932066440582275e+00	-1.6990587115287781e-01	-4.2552067898213863e-03	2.7540284395217896e-01	
1.2999999999999999e-02	-8.2583171129226685e-01	1.3105845451354980e+00	-2.1870274543762207e+00	-1.6957947611808777e-01	-4.4448073022067547e-03	2.7793484926223755e-01	
1.7000000000000001e-02	-8.1513732671737671e-01	1.2016531229019165e+00	-2.2501187324523926e+00	-1.6799306869506836e-01	-7.2072115726768970e-03	2.8024125099182129e-01	
2.1999999999999999e-02	-8.0895489454269409e-01	1.0523440837860107e+00	-2.1506817340850830e+00	-1.6554506123065948e-01	-1.1704818345606327e-02	2.8079083561897278e-01	
2.7000000000000000e-02	-8.7325578927993774e-01	1.0830881595611572e+00	-2.1124353408813477e+00	-1.6114826500415802e-01	-1.5084024518728256e-02	2.8507006168365479e-01	
3.2000000000000001e-02	-8.5467016696929932e-01	9.5573431253433228e-01	-2.2089827060699463e+00	-1.5674425661563873e-01	-2.0436033606529236e-02	2.8572285175323486e-01	
3.6999999999999998e-02	-8.6816781759262085e-01	9.3513751029968262e-01	-2.0056927204132080e+00	-1.5611544251441956e-01	-2.5428039953112602e-02	2.8834125399589539e-01	
4.2000000000000003e-02	-9.8071837425231934e-01	8.0969887971878052e-01	-2.0363457202911377e+00	-1.5171144902706146e-01	-2.7861645445227623e-02	2.9212605953216553e-01	
4.7000000000000000e-02	-7.8343802690505981e-01	8.8655179738998413e-01	-2.1301281452178955e+00	-1.4715863764286041e-01	-3.3088851720094681e-02	2.9383966326713562e-01	
5.1999999999999998e-02	-8.2105094194412231e-01	6.6411948204040527e-01	-2.2214627265930176e+00	-1.4508263766765594e-01	-3.5505656152963638e-02	2.9688528180122375e-01	
5.6000000000000001e-02	-8.5380613803863525e-01	6.9843953847885132e-01	-2.0594336986541748e+00	-1.4129543304443359e-01	-3.4404054284095764e-02	2.9346525669097900e-01	
6.0999999999999999e-02	-9.4118553400039673e-01	4.9158799648284912e-01	-1.9340095520019531e+00	-1.3861462473869324e-01	-3.1267251819372177e-02	2.8770047426223755e-01	
6.7000000000000004e-02	-8.4587657451629639e-01	4.5358151197433472e-01	-2.2300164699554443e+00	-1.3304421305656433e-01	-3.0000047758221626e-02	2.8890284895896912e-01	
7.1999999999999995e-02	-7.5346678495407104e-01	3.7162619829177856e-01	-1.9901503324508667e+00	-1.3005860149860382e-01	-2.7823245152831078e-02	2.8501966595649719e-01	
7.6999999999999999e-02	-8.4585738182067871e-01	3.3232372999191284e-01	-2.0821762084960938e+00	-1.2443299591541290e-01	-2.3932838812470436e-02	2.7979004383087158e-01	
8.2000000000000003e-02	-7.3799157142639160e-01	2.2576835751533508e-01	-2.1956098079681396e+00	-1.2016098946332932e-01	-1.7611227929592133e-02	2.7331724762916565e-01	
8.6999999999999994e-02	-5.6354010105133057e-01	4.8067275434732437e-02	-2.1056385040283203e+00	-1.1712498962879181e-01	-1.2878420762717724e-02	2.6785963773727417e-01	
9.1999999999999998e-02	-6.6522347927093506e-01	1.8294268846511841e-01	-2.2876069545745850e+00	-1.1244978010654449e-01	-5.6160087697207928e-03	2.6285803318023682e-01	
9.7000000000000003e-02	-5.2391123771667480e-01	-2.2468835115432739e-02	-2.2518467903137207e+00	-1.0897697508335114e-01	-5.0304080359637737e-03	2.5826680660247803e-01	
1.0100000000000001e-01	-5.8053213357925415e-01	7.9540930688381195e-02	-2.2720739841461182e+00	-1.0631056874990463e-01	-8.4000133210793138e-04	2.5583320856094360e-01	
1.0600000000000000e-01	-5.7473373413085938e-01	-7.6536118984222412e-02	-2.2691075801849365e+00	-1.0734736919403076e-01	2.6616042014211416e-03	2.5425401329994202e-01	
1.1100000000000000e-01	-4.8639437556266785e-01	-6.9196909666061401e-02	-2.2967364788055420e+00	-1.0480576753616333e-01	-1.1064017890021205e-03	2.5343081355094910e-01	
1.1600000000000001e-01	-5.3147602081298828e-01	-9.5908954739570618e-02	-2.3311045169830322e+00	-1.0237696021795273e-01	-9.8160153720527887e-04	2.5226199626922607e-01	
1.2100000000000000e-01	-6.0505056381225586e-01	-9.0139344334602356e-02	-2.3292229175567627e+00	-1.0032495856285095e-01	-1.5744025586172938e-03	2.4967479705810547e-01	
1.2600000000000000e-01	-5.9520095586776733e-01	-2.3550757765769958e-01	-2.1922786235809326e+00	-9.7624957561492920e-02	-4.6512074768543243e-03	2.5123959779739380e-01	
1.3100000000000001e-01	-5.2130001783370972e-01	-1.2512180209159851e-01	-2.3038787841796875e+00	-9.6595354378223419e-02	-3.9384062401950359e-03	2.5154200196266174e-01	
1.3600000000000001e-01	-5.9783136844635010e-01	-2.1189153194427490e-01	-2.3168773651123047e+00	-9.4500154256820679e-02	-5.6832092814147472e-03	2.5046679377555847e-01	
1.4000000000000001e-01	-5.3134167194366455e-01	-2.3396196961402893e-01	-2.3075461387634277e+00	-8.7996140122413635e-02	-8.8560143485665321e-03	2.4915640056133270e-01	
1.4599999999999999e-01	-5.4274648427963257e-01	-3.7054139375686646e-01	-2.1776483058929443e+00	-9.0052947402000427e-02	-9.8232161253690720e-03	2.4581798911094666e-01	
1.5100000000000000e-01	-6.2434661388397217e-01	-4.7825357317924500e-01	-2.1960322856903076e+00	-8.7909743189811707e-02	-1.0759217664599419e-02	2.4264518916606903e-01	
1.5600000000000000e-01	-5.6999129056930542e-01	-5.8158332109451294e-01	-2.1880450248718262e+00	-8.3016134798526764e-02	-6.4752101898193359e-03	2.4272678792476654e-01	
1.6100000000000000e-01	-6.2173539400100708e-01	-4.9968558549880981e-01	-2.1983170509338379e+00	-7.7469721436500549e-02	-7.3824119754135609e-03	2.3360437154769897e-01	
1.6600000000000001e-01	-5.7473373413085938e-01	-4.5738312602043152e-01	-2.2892773151397705e+00	-7.3718518018722534e-02	-6.8544107489287853e-03	2.3183077573776245e-01	
1.7100000000000001e-01	-6.2818658351898193e-01	-7.7241241931915283e-01	-2.1644482612609863e+00	-7.3622517287731171e-02	-4.1904067620635033e-03	2.2465956211090088e-01	
1.7599999999999999e-01	-4.9355599284172058e-01	-7.0187151432037354e-01	-2.2613987922668457e+00	-7.0125713944435120e-02	-1.6152026364579797e-03	2.1950675547122955e-01	
1.7999999999999999e-01	-4.0124225616455078e-01	-7.2456598281860352e-01	-2.1432802677154541e+00	-6.9348111748695374e-02	-3.3840055111795664e-03	2.1831394731998444e-01	
1.8500000000000000e-01	-4.9338319897651672e-01	-7.2243475914001465e-01	-2.2359299659729004e+00	-6.5916106104850769e-02	-1.5768025768920779e-03	2.1873635053634644e-01	
1.9000000000000000e-01	-5.0795602798461914e-01	-7.8005403280258179e-01	-2.1790883541107178e+00	-6.6787309944629669e-02	-6.1320099048316479e-03	2.1889714896678925e-01	
1.9500000000000001e-01	-5.8145374059677124e-01	-6.7723309993743896e-01	-2.1795203685760498e+00	-6.4207300543785095e-02	-1.0660816915333271e-02	2.1987155079841614e-01	
2.0000000000000001e-01	-4.9257677793502808e-01	-8.2957094907760620e-01	-2.2241220474243164e+00	-6.4468905329704285e-02	-1.5866424888372421e-02	2.2432355582714081e-01	
2.0499999999999999e-01	-8.4174853563308716e-01	-8.0441886186599731e-01	-2.1065602302551270e+00	-6.4548105001449585e-02	-1.7097627744078636e-02	2.3211397230625153e-01	
2.0999999999999999e-01	-7.1531635522842407e-01	-8.0678051710128784e-01	-1.9866367578506470e+00	-6.5959304571151733e-02	-2.5142440572381020e-02	2.3215477168560028e-01	
2.1500000000000000e-01	-8.4411013126373291e-01	-7.0766514539718628e-01	-1.9971008300781250e+00	-6.3412904739379883e-02	-3.5829655826091766e-02	2.3697398602962494e-01	
2.2000000000000000e-01	-1.0141456127166748e+00	-7.5894838571548462e-01	-2.0614399909973145e+00	-6.6201709210872650e-02	-4.2849667370319366e-02	2.4824438989162445e-01	
2.3000000000000001e-01	-1.2416851520538330e+00	-6.7678189277648926e-01	-1.8739517927169800e+00	-6.8088106811046600e-02	-5.5396888405084610e-02	2.6306441426277161e-01	
2.3499999999999999e-01	-1.2913364171981812e+00	-6.5497064590454102e-01	-1.9349598884582520e+00	-6.8580113351345062e-02	-6.3199304044246674e-02	2.6661401987075806e-01	
2.3999999999999999e-01	-1.1799378395080566e+00	-5.4759448766708374e-01	-1.7287803888320923e+00	-7.1544110774993896e-02	-7.0545710623264313e-02	2.7398684620857239e-01	
2.4500000000000000e-01	-1.3426965475082397e+00	-6.9466191530227661e-01	-1.7479419708251953e+00	-7.1774512529373169e-02	-7.3168918490409851e-02	2.7684283256530762e-01	
2.5000000000000000e-01	-1.2871700525283813e+00	-5.3786486387252808e-01	-1.6699802875518799e+00	-7.3567315936088562e-02	-7.4539318680763245e-02	2.7781245112419128e-01	
2.5500000000000000e-01	-1.5484632253646851e+00	-6.0154658555984497e-01	-1.6063994169235229e+00	-7.4131317436695099e-02	-7.4018515646457672e-02	2.7941083908081055e-01	
2.6000000000000001e-01	-1.3719190359115601e+00	-5.4333204030990601e-01	-1.6482746601104736e+00	-7.6833724975585938e-02	-7.5758524239063263e-02	2.8157806396484375e-01	
2.6400000000000001e-01	-1.3365333080291748e+00	-4.3830791115760803e-01	-1.6375033855438232e+00	-7.4791319668292999e-02	-7.4911318719387054e-02	2.8304925560951233e-01	
2.6900000000000002e-01	-1.3467477560043335e+00	-3.7247100472450256e-01	-1.5654648542404175e+00	-7.6670520007610321e-02	-7.4035316705703735e-02	2.8122285008430481e-01	
2.7400000000000002e-01	-1.4719895124435425e+00	-4.7709676623344421e-01	-1.5862969160079956e+00	-7.9264923930168152e-02	-7.4013717472553253e-02	2.8845885396003723e-01	
2.7900000000000003e-01	-1.3852629661560059e+00	-4.4739910960197449e-01	-1.6110073328018188e+00	-8.2838535308837891e-02	-7.5057722628116608e-02	2.8815406560897827e-01	
