0.0000000000000000e+00	-2.1736362576484680e-01	-1.3045626878738403e-01	-3.1711053848266602e-01	-8.3485164642333984e+00	3.4644740819931030e-01	9.1263256072998047e+00	6.7303001880645752e-01	-4.5972627401351929e-01	-7.5878334045410156e-01	1.9131114482879639e+00	-2.0212950706481934e+00	9.9920082092285156e+00	-5.5922591686248779e-01	4.9614369869232178e-02	-2.3420447111129761e-01	1.4263060688972473e-01	1.9959266185760498e+00	1.0220477104187012e+01	1.1423668861389160e+00	1.3783701695501804e-02	-9.4304338097572327e-02	4.0518528223037720e-01	-1.6584575176239014e+00	1.0000945091247559e+01	
1.0000000000000000e-02	-2.1736362576484680e-01	-1.3045626878738403e-01	-3.1711053848266602e-01	-8.3485164642333984e+00	3.4644740819931030e-01	9.1263256072998047e+00	6.7303001880645752e-01	-4.5972627401351929e-01	-7.5878334045410156e-01	1.9131114482879639e+00	-2.0212950706481934e+00	9.9920082092285156e+00	-5.5922591686248779e-01	4.9614369869232178e-02	-2.3420447111129761e-01	1.4263060688972473e-01	1.9959266185760498e+00	1.0220477104187012e+01	1.1423668861389160e+00	1.3783701695501804e-02	-9.4304338097572327e-02	4.0518528223037720e-01	-1.6584575176239014e+00	1.0000945091247559e+01	
2.0000000000000000e-02	-2.1736362576484680e-01	-1.3045626878738403e-01	-3.1711053848266602e-01	-8.3485164642333984e+00	3.4644740819931030e-01	9.1263256072998047e+00	6.7303001880645752e-01	-4.5972627401351929e-01	-7.5878334045410156e-01	1.9131114482879639e+00	-2.0212950706481934e+00	9.9920082092285156e+00	-5.5922591686248779e-01	4.9614369869232178e-02	-2.3420447111129761e-01	1.4263060688972473e-01	1.9959266185760498e+00	1.0220477104187012e+01	1.1423668861389160e+00	1.3783701695501804e-02	-9.4304338097572327e-02	4.0518528223037720e-01	-1.6584575176239014e+00	1.0000945091247559e+01	
2.9999999999999999e-02	-2.1736362576484680e-01	-1.3045626878738403e-01	-3.1711053848266602e-01	-8.3485164642333984e+00	3.4644740819931030e-01	9.1263256072998047e+00	6.7303001880645752e-01	-4.5972627401351929e-01	-7.5878334045410156e-01	1.9131114482879639e+00	-2.0212950706481934e+00	9.9920082092285156e+00	-5.5922591686248779e-01	4.9614369869232178e-02	-2.3420447111129761e-01	1.4263060688972473e-01	1.9959266185760498e+00	1.0220477104187012e+01	1.1423668861389160e+00	1.3783701695501804e-02	-9.4304338097572327e-02	4.0518528223037720e-01	-1.6584575176239014e+00	1.0000945091247559e+01	
4.0000000000000001e-02	-2.1736362576484680e-01	-1.3045626878738403e-01	-3.1711053848266602e-01	-8.3485164642333984e+00	3.4644740819931030e-01	9.1263256072998047e+00	6.7303001880645752e-01	-4.5972627401351929e-01	-7.5878334045410156e-01	1.9131114482879639e+00	-2.0212950706481934e+00	9.9920082092285156e+00	-5.5922591686248779e-01	4.9614369869232178e-02	-2.3420447111129761e-01	1.4263060688972473e-01	1.9959266185760498e+00	1.0220477104187012e+01	1.1423668861389160e+00	1.3783701695501804e-02	-9.4304338097572327e-02	4.0518528223037720e-01	-1.6584575176239014e+00	1.0000945091247559e+01	
5.0000000000000003e-02	-2.1736362576484680e-01	-1.3045626878738403e-01	-3.1711053848266602e-01	-8.3485164642333984e+00	3.4644740819931030e-01	9.1263256072998047e+00	6.7303001880645752e-01	-4.5972627401351929e-01	-7.5878334045410156e-01	1.9131114482879639e+00	-2.0212950706481934e+00	9.9920082092285156e+00	-5.5922591686248779e-01	4.9614369869232178e-02	-2.3420447111129761e-01	1.4263060688972473e-01	1.9959266185760498e+00	1.0220477104187012e+01	1.1423668861389160e+00	1.3783701695501804e-02	-9.4304338097572327e-02	4.0518528223037720e-01	-1.6584575176239014e+00	1.0000945091247559e+01	
5.9999999999999998e-02	9.2051345854997635e-03	5.0209839828312397e-03	3.0685656238347292e-03	-1.6031130552291870e+00	-1.8577860295772552e-01	2.2266211509704590e+00	3.6259230691939592e-03	4.7424687072634697e-03	4.1840234771370888e-03	7.7607285976409912e-01	4.3340307474136353e-01	2.0441994667053223e+00	-1.3946943217888474e-03	-7.2526657022535801e-03	-3.3471335191279650e-03	-3.4906889777630568e-03	-2.7676501870155334e-01	2.2270908355712891e+00	-3.0680035706609488e-03	-2.5112973526120186e-03	7.8103528358042240e-03	4.0432427078485489e-02	2.8515180945396423e-01	2.1959123611450195e+00	
7.0000000000000007e-02	9.2051345854997635e-03	5.0209839828312397e-03	3.0685656238347292e-03	-1.6031130552291870e+00	-1.8577860295772552e-01	2.2266211509704590e+00	1.4090104028582573e-02	1.6067916527390480e-02	1.3963092118501663e-02	2.5109682083129883e+00	1.6052396297454834e+00	6.6721320152282715e+00	7.4112019501626492e-04	-3.0413832515478134e-02	-5.9275827370584011e-03	4.7928120940923691e-02	-9.1391557455062866e-01	7.3014941215515137e+00	-8.3602853119373322e-03	4.3590040877461433e-04	1.2434439733624458e-02	1.2756116688251495e-01	8.2965493202209473e-01	7.2084913253784180e+00	
8.0000000000000002e-02	3.0384600162506104e-02	1.8373534083366394e-02	9.7560044378042221e-03	-5.2526674270629883e+00	-6.4188873767852783e-01	7.2862071990966797e+00	1.9320812076330185e-02	2.1044790744781494e-02	1.4720210805535316e-02	3.5448689460754395e+00	2.5177292823791504e+00	9.6713476181030273e+00	7.4112019501626492e-04	-3.0413832515478134e-02	-5.9275827370584011e-03	4.7928120940923691e-02	-9.1391557455062866e-01	7.3014941215515137e+00	-1.2851694598793983e-02	1.4251637272536755e-02	-5.6070475839078426e-03	2.3210227489471436e-01	1.0567685365676880e+00	1.0422070503234863e+01	
8.9999999999999997e-02	4.4179290533065796e-02	3.0262399464845657e-02	1.1833918280899525e-02	-7.5629448890686035e+00	-9.7510743141174316e-01	1.0478109359741211e+01	1.9320812076330185e-02	2.1044790744781494e-02	1.4720210805535316e-02	3.5448689460754395e+00	2.5177292823791504e+00	9.6713476181030273e+00	1.0501611977815628e-02	-4.7055449336767197e-02	-6.5697180107235909e-03	1.7435342073440552e-01	-1.2620588541030884e+00	1.0503516197204590e+01	-1.2851694598793983e-02	1.4251637272536755e-02	-5.6070475839078426e-03	2.3210227489471436e-01	1.0567685365676880e+00	1.0422070503234863e+01	
