0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
1.0000000000000000e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
2.0000000000000000e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
2.9999999999999999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
4.0000000000000001e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
5.0000000000000003e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
6.0999999999999999e-02	1.1994690634310246e-02	1.3947330415248871e-02	-5.0206291489303112e-03	-1.8232487440109253e+00	-1.1037850379943848e-01	2.1582722663879395e+00	1.5340622514486313e-02	2.9568979516625404e-02	2.2302623838186264e-03	4.6817716956138611e-01	-1.3119243085384369e-01	2.2015304565429688e+00	-6.1381366103887558e-03	6.9724856875836849e-03	1.2831435538828373e-02	1.5034276247024536e-01	1.2045925483107567e-02	2.2316613197326660e+00	5.2994540892541409e-03	4.7425217926502228e-03	-1.6739438287913799e-03	-1.5678034722805023e-01	-3.5607963800430298e-01	2.1915075778961182e+00	
7.0000000000000007e-02	1.1994690634310246e-02	1.3947330415248871e-02	-5.0206291489303112e-03	-1.8232487440109253e+00	-1.1037850379943848e-01	2.1582722663879395e+00	4.9051590263843536e-02	9.3917801976203918e-02	9.8051782697439194e-03	1.5188431739807129e+00	-4.1845268011093140e-01	7.1963920593261719e+00	-6.1381366103887558e-03	6.9724856875836849e-03	1.2831435538828373e-02	1.5034276247024536e-01	1.2045925483107567e-02	2.2316613197326660e+00	5.2994540892541409e-03	4.7425217926502228e-03	-1.6739438287913799e-03	-1.5678034722805023e-01	-3.5607963800430298e-01	2.1915075778961182e+00	
8.0000000000000002e-02	3.7833075970411301e-02	4.3662644922733307e-02	-1.4746095985174179e-02	-5.9778146743774414e+00	-3.6900359392166138e-01	7.0618338584899902e+00	4.9051590263843536e-02	9.3917801976203918e-02	9.8051782697439194e-03	1.5188431739807129e+00	-4.1845268011093140e-01	7.1963920593261719e+00	-1.9518813118338585e-02	2.3359023034572601e-02	4.7544412314891815e-02	4.9521416425704956e-01	-6.0819089412689209e-03	7.2941913604736328e+00	1.7331801354885101e-02	1.5231510624289513e-02	-5.1955869421362877e-03	-5.4451990127563477e-01	-1.1639353036880493e+00	7.1807389259338379e+00	
8.9999999999999997e-02	5.0417926162481308e-02	5.7774994522333145e-02	-1.7844524234533310e-02	-8.6195106506347656e+00	-5.3966325521469116e-01	1.0162487030029297e+01	6.8997383117675781e-02	1.2902489304542542e-01	1.8976295366883278e-02	2.1480851173400879e+00	-5.4013252258300781e-01	1.0331464767456055e+01	-2.7313001453876495e-02	3.3750716596841812e-02	8.0787129700183868e-02	7.3500949144363403e-01	-1.2871655821800232e-01	1.0461168289184570e+01	2.5744495913386345e-02	2.0821109414100647e-02	-5.8388193137943745e-03	-8.5911965370178223e-01	-1.6664659976959229e+00	1.0326436996459961e+01	
1.0000000000000001e-01	4.3474294245243073e-02	5.1366522908210754e-02	-1.4379614964127541e-02	-8.5907058715820312e+00	-5.4363530874252319e-01	1.0127595901489258e+01	6.8447217345237732e-02	1.2357978522777557e-01	2.2573404014110565e-02	2.0847663879394531e+00	-4.0636503696441650e-01	1.0238015174865723e+01	-2.6958817616105080e-02	3.2139152288436890e-02	9.3135312199592590e-02	7.6372534036636353e-01	-2.6026538014411926e-01	1.0374797821044922e+01	2.8031876310706139e-02	1.5377505682408810e-02	-3.6856140941381454e-03	-9.1902828216552734e-01	-1.6461300849914551e+00	1.0252429008483887e+01	
1.1000000000000000e-01	3.4532237797975540e-02	4.6189799904823303e-02	-1.2876299209892750e-02	-8.1184206008911133e+00	-5.2370131015777588e-01	9.5730438232421875e+00	6.4618974924087524e-02	1.1479115486145020e-01	2.1297065541148186e-02	1.9254515171051025e+00	-2.7419307827949524e-01	9.6278247833251953e+00	-2.3468200117349625e-02	3.0061766505241394e-02	8.8948823511600494e-02	7.1482014656066895e-01	-2.6318603754043579e-01	9.7761249542236328e+00	2.8494309633970261e-02	5.3429557010531425e-03	-2.1426163148134947e-03	-8.6928117275238037e-01	-1.5493353605270386e+00	9.6790962219238281e+00	
1.2000000000000000e-01	3.4532237797975540e-02	4.6189799904823303e-02	-1.2876299209892750e-02	-8.1184206008911133e+00	-5.2370131015777588e-01	9.5730438232421875e+00	6.0337990522384644e-02	1.0756113380193710e-01	1.9450820982456207e-02	1.8817688226699829e+00	-2.5674322247505188e-01	9.4782361984252930e+00	-2.3468200117349625e-02	3.0061766505241394e-02	8.8948823511600494e-02	7.1482014656066895e-01	-2.6318603754043579e-01	9.7761249542236328e+00	2.8494309633970261e-02	5.3429557010531425e-03	-2.1426163148134947e-03	-8.6928117275238037e-01	-1.5493353605270386e+00	9.6790962219238281e+00	
1.3000000000000000e-01	2.8928343206644058e-02	4.7645419836044312e-02	-1.2003200128674507e-02	-8.0279312133789062e+00	-5.3305345773696899e-01	9.4385938644409180e+00	6.0337990522384644e-02	1.0756113380193710e-01	1.9450820982456207e-02	1.8817688226699829e+00	-2.5674322247505188e-01	9.4782361984252930e+00	-1.7845425754785538e-02	3.1181603670120239e-02	8.4706738591194153e-02	6.7045617103576660e-01	-2.0687246322631836e-01	9.6258687973022461e+00	2.5686191394925117e-02	-5.4850173182785511e-04	1.2264323886483908e-03	-8.4513974189758301e-01	-1.5239244699478149e+00	9.5693502426147461e+00	
1.4000000000000001e-01	2.3465450853109360e-02	5.2908677607774734e-02	-4.5303096994757652e-03	-8.0872135162353516e+00	-5.6377726793289185e-01	9.5135412216186523e+00	5.4025914520025253e-02	9.8582595586776733e-02	1.8623679876327515e-02	1.8970372676849365e+00	-2.7958852052688599e-01	9.5306291580200195e+00	-1.0283440351486206e-02	3.1841464340686798e-02	9.1871716082096100e-02	6.7722809314727783e-01	-1.7566102743148804e-01	9.7049179077148438e+00	2.0655434578657150e-02	-3.0761337839066982e-03	6.8748621270060539e-03	-8.3440756797790527e-01	-1.5011041164398193e+00	9.6368932723999023e+00	
