ARMA_MAT_TXT_FN008
5 5 
   9.9029999999999996e-01   9.7000000000000003e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   9.9470000000000003e-01   5.3000000000000000e-03   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   9.9560000000000004e-01   4.4000000000000003e-03   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   9.8950000000000005e-01   1.0500000000000001e-02
   5.3000000000000000e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   9.9470000000000003e-01
