ARMA_CUB_TXT_FN008
8 8 5
   1.0033067839749947e+00   1.3234420963489570e+00   2.6284636812893808e-01   -1.0271368423192848e+00   0.0000000000000000e+00   2.4214837903543849e+00   1.8379260668053007e+02   0.0000000000000000e+00
   5.0055100926005847e-03   1.0033067839749952e+00   6.7861129293052031e-04   -2.6749193300825949e-03   0.0000000000000000e+00   5.7358694625593131e-03   4.5671911544871885e-01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   2.0232563008962723e-01   2.2088336288655791e-01   0.0000000000000000e+00   2.0358474214873779e+00   1.3499127505192681e+02   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   -2.5021904355267345e-03   1.0112271221272597e+00   0.0000000000000000e+00   -2.3054343613830429e-02   -1.7497694662696945e+00   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   -6.4623220881904363e-06   5.0290949550551110e-03   1.0000000000000000e+00   -5.4624538217506090e-05   -4.3494427026720302e-03   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   6.9626533694371551e-02   8.4017536681930197e-02   0.0000000000000000e+00   6.9557849886819867e-01   -1.3933193884753239e+01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   3.7556688819361255e-04   2.1234172031558686e-04   0.0000000000000000e+00   3.8352871327061427e-03   9.2992837804695927e-01   0.0000000000000000e+00
   -1.2506886857045179e-05   -5.0055100926005847e-03   -1.1833096179358386e-06   4.5460921976814049e-06   0.0000000000000000e+00   -9.2232726625085599e-06   -7.5288435244684081e-04   1.0000000000000000e+00
   1.0033067839749947e+00   1.3234420963489570e+00   2.0100240819942139e-01   -1.0629559126005319e+00   0.0000000000000000e+00   1.7913471116057715e+00   2.2325566050753022e+02   0.0000000000000000e+00
   5.0055100926005847e-03   1.0033067839749952e+00   5.1814697628663339e-04   -2.7345986948188179e-03   0.0000000000000000e+00   4.0651914603286772e-03   5.5544254381791536e-01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   1.6499759825585522e-01   1.6891010389492103e-01   0.0000000000000000e+00   1.6656837061411138e+00   1.6297910708400354e+02   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   -1.9134317809474961e-03   1.0115682353863384e+00   0.0000000000000000e+00   -1.7055595759919228e-02   -2.1254704240084954e+00   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   -4.9341840618233548e-06   5.0296633512183818e-03   1.0000000000000000e+00   -3.8714488498191011e-05   -5.2896100282329083e-03   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   7.3506481270511168e-02   8.9294802564467993e-02   0.0000000000000000e+00   7.3409970357333065e-01   -1.6825284210824993e+01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   3.9915361357454178e-04   2.2596055052095371e-04   0.0000000000000000e+00   4.0756625567995386e-03   9.1488213155318721e-01   0.0000000000000000e+00
   -1.2506886857045179e-05   -5.0055100926005847e-03   -9.1566198263244914e-07   4.6196956613354939e-06   0.0000000000000000e+00   -6.3794071072349025e-06   -9.1566859394767112e-04   1.0000000000000000e+00
   1.0033067839749952e+00   1.3234420963489570e+00   3.4476077476930417e-01   -9.1197184845793799e-01   0.0000000000000000e+00   1.1750821091896315e+00   1.2410778354247819e+02   0.0000000000000000e+00
   5.0055100926005838e-03   1.0033067839749952e+00   1.1936240629949340e-03   -2.4027126081322351e-03   0.0000000000000000e+00   2.3894880497587110e-03   2.6819661216574286e-01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   1.1554836579637429e-01   2.8960493911016538e-01   0.0000000000000000e+00   1.2277320690874760e+00   1.1042259929862435e+02   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   -3.2806758248013646e-03   1.0101306040195075e+00   0.0000000000000000e+00   -1.1189282757612067e-02   -1.1817252409170280e+00   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   -1.1365895333879153e-05   5.0265025507604593e-03   1.0000000000000000e+00   -2.2757011729789387e-05   -2.5542288313076368e-03   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   7.8061779924431668e-02   7.6875522611793035e-02   0.0000000000000000e+00   7.7937285964097858e-01   -1.1329038263750155e+01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   3.4393405372550717e-04   1.6845376814848663e-04   0.0000000000000000e+00   4.3108050190820068e-03   9.5273540820531200e-01   0.0000000000000000e+00
   -1.2506886857045177e-05   -5.0055100926005838e-03   -2.4032065565421275e-06   4.1322588619439606e-06   0.0000000000000000e+00   -3.4015569372872083e-06   -3.9446832569104860e-04   1.0000000000000000e+00
   1.0033067839749950e+00   1.3234420963489568e+00   1.0681171076127689e+00   -5.3898990654938783e-01   0.0000000000000000e+00   3.0852632845996497e-01   7.5120642768394347e+01   0.0000000000000000e+00
   5.0055100926005829e-03   1.0033067839749950e+00   2.8651490002897391e-03   -1.8359293826261775e-03   0.0000000000000000e+00   4.8124896474951388e-04   1.3034970083396938e-01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   6.3330863976200380e-01   8.9758961132968029e-01   0.0000000000000000e+00   5.1924301697652797e-01   1.0385339281921623e+02   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   -1.0167991428357429e-02   1.0065784624185277e+00   0.0000000000000000e+00   -2.9382238001335668e-03   -7.1537395862062891e-01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   -2.7284874113920296e-05   5.0211043275503143e-03   1.0000000000000000e+00   -4.5835066564671165e-06   -1.2414590367113368e-03   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   2.4596982231496214e-02   1.5253383865153375e-02   0.0000000000000000e+00   8.5222984911155475e-01   -1.0553816374114545e+01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   6.8318298665391415e-05   2.6710201382264238e-05   0.0000000000000000e+00   4.6408641269468686e-03   9.7143167258577845e-01   0.0000000000000000e+00
   -1.2506886857045175e-05   -5.0055100926005838e-03   -4.9456764486483140e-06   3.4847087122893944e-06   0.0000000000000000e+00   -5.7562667374461145e-07   -1.6688724613948271e-04   1.0000000000000000e+00
   1.0033067839749947e+00   1.3234420963489570e+00   2.1523275878329867e-01   -1.0526048953012905e+00   0.0000000000000000e+00   1.9340071371046639e+00   1.5962082745474962e+02   0.0000000000000000e+00
   5.0055100926005847e-03   1.0033067839749952e+00   5.6449990575267652e-04   -2.7157503963154634e-03   0.0000000000000000e+00   4.5441657647353811e-03   3.9565717906813674e-01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   1.6472595168366722e-01   1.8086639530189608e-01   0.0000000000000000e+00   1.6586604440604242e+00   1.1799023460390971e+02   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   -2.0488739329137741e-03   1.0114696636740286e+00   0.0000000000000000e+00   -1.8413333042208220e-02   -1.5196497116958554e+00   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   -5.3755981638632816e-06   5.0294838383806387e-03   1.0000000000000000e+00   -4.3275638799351003e-05   -3.7679384160582553e-03   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   7.3498289187782465e-02   8.8075814728755364e-02   0.0000000000000000e+00   7.3444535044823311e-01   -1.2175845584297010e+01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   3.9371432005603173e-04   2.2202298596440907e-04   0.0000000000000000e+00   4.0211145494175341e-03   9.3914523774527325e-01   0.0000000000000000e+00
   -1.2506886857045179e-05   -5.0055100926005847e-03   -1.0001792451912892e-06   4.5953167463430808e-06   0.0000000000000000e+00   -7.2731222514429714e-06   -6.5119631306878015e-04   1.0000000000000000e+00
